DeptID,EntityName,PAN,RegisteredAddress,Contact
CIN-892663,Apex Enterprises Pvt Ltd,WBDBE3347Y,"Plot 407, Hitec City, Mumbai, MH",9484294095
CIN-528504,Sunrise Traders Limited,SSGWC1632Y,"Plot 364, Peenya, Ahmedabad, GJ",9681465959
CIN-279927,Balaji Enterprises Pvt Ltd,OLYKS2864G,"Plot 694, Hitec City, Delhi, DL",9828357303
CIN-647507,Stellar Logistics Limited,CGXTM7118K,"Plot 899, MIDC, Chennai, TN",9593860591
CIN-657717,Metro Traders Limited,HADAV1169W,"Plot 298, Okhla Ind Estate, Ahmedabad, GJ",9775894717
CIN-115983,Balaji Ventures LLP,KOWFY4765K,"Plot 536, GIDC, Mumbai, MH",9308250676
CIN-594971,Global Enterprises Pvt Ltd,XSVMM0154O,"Plot 125, Guindy, Bengaluru, KA",9644250182
CIN-658763,Sunrise Technologies Pvt Ltd,YIMUP5208Q,"Plot 358, GIDC, Bengaluru, KA",9969260203
CIN-60708,Om Solutions Pvt Ltd,RJTSM2530P,"Plot 387, Okhla Ind Estate, Bengaluru, KA",9561699098
CIN-478407,Sunrise Solutions Pvt Ltd,YROSQ8271X,"Plot 495, Peenya, Delhi, DL",9393479567
CIN-185104,Prime Logistics Limited,JKYCH7519S,"Plot 718, Guindy, Hyderabad, TS",9242053371
CIN-241729,Sunrise Enterprises Pvt Ltd,YJGGV2117Q,"Plot 777, Peenya, Hyderabad, TS",9227651952
CIN-662322,Om Traders Limited,VGEJP0640E,"Plot 875, GIDC, Ahmedabad, GJ",9369313229
CIN-817492,Stellar Enterprises Limited,REDEF7249Y,"Plot 613, GIDC, Delhi, DL",9839250995
CIN-974198,Stellar Technologies Pvt Ltd,QXTAA8503D,"Plot 599, GIDC, Ahmedabad, GJ",9869115036
CIN-240365,Shree Technologies Pvt Ltd,BEQQH3286Y,"Plot 881, MIDC, Bengaluru, KA",9846612710
CIN-786173,Sunrise Traders Pvt Ltd,VGKKM8421U,"Plot 738, Peenya, Mumbai, MH",9358314322
CIN-598484,Stellar Industries LLP,BRAKM3056R,"Plot 587, Hitec City, Ahmedabad, GJ",9293710682
CIN-776897,Tech Fabrication Pvt Ltd,UCWDU3433I,"Plot 621, Guindy, Hyderabad, TS",9590975170
CIN-314497,Om Industries Pvt Ltd,SXJPR8486Y,"Plot 654, Guindy, Bengaluru, KA",9877950278
CIN-69651,Apex Technologies Limited,JAGPP3670M,"Plot 198, MIDC, Mumbai, MH",9998379574
CIN-439579,Dynamic Industries Pvt Ltd,TZIYS2551K,"Gala No. 5, Shady Complex, Pune, MH",800207285
CIN-683234,Om Ventures Pvt Ltd,DOKBW6880H,"Plot 539, Peenya, Hyderabad, TS",9803609700
CIN-479886,Global Enterprises LLP,QDZAG7904R,"Plot 385, MIDC, Ahmedabad, GJ",9622720868
CIN-876407,Prime Traders LLP,SXGRE7673T,"Plot 968, MIDC, Hyderabad, TS",9656334274
CIN-152619,Acme Ventures LLP,HKFAA8300J,"Plot 927, GIDC, Bengaluru, KA",9691893193
CIN-792845,Tech Enterprises Limited,KOODO7511H,"Plot 146, GIDC, Mumbai, MH",9294382515
CIN-328230,Stellar Technologies LLP,UCQFM7002N,"Plot 874, Hitec City, Hyderabad, TS",9781634415
CIN-76548,Pioneer Ventures LLP,IHYSE1459L,"Plot 204, Phase 1, Electronic City, Pune, MH",9459742679
CIN-444251,Tech Fabrication LLP,WSAHR4405O,"Plot 443, Phase 1, Electronic City, Delhi, DL",9254370323
CIN-613234,Metro Industries LLP,XJHSA4225X,"Plot 305, Guindy, Hyderabad, TS",9208075494
CIN-771176,Global Fabrication Pvt Ltd,ZDFEZ8261N,"Plot 447, Peenya, Mumbai, MH",9292127174
CIN-833096,Shree Enterprises Pvt Ltd,DERDL5562M,"Plot 775, GIDC, Bengaluru, KA",9675038102
CIN-50507,Apex Technologies LLP,OOKWY8405G,"Gala No. 16, Shady Complex, Hyderabad, TS",800235888
CIN-927203,Acme Traders LLP,TLIUS0159R,"Plot 537, Okhla Ind Estate, Mumbai, MH",9228111590
CIN-24139,Metro Solutions Pvt Ltd,GXHMX6146E,"Plot 515, Phase 1, Electronic City, Bengaluru, KA",9273555455
CIN-846848,Sunrise Fabrication LLP,JRQEH6981U,"Plot 574, GIDC, Delhi, DL",9200615705
CIN-30869,Om Enterprises Limited,WKEMJ4469T,"Plot 990, Guindy, Bengaluru, KA",9678342692
CIN-652099,Dynamic Corp Limited,OEJYG4694Y,"Plot 122, Guindy, Pune, MH",9540500549
CIN-563956,Tech Corp Limited,KGXLN0062C,"Plot 311, Peenya, Mumbai, MH",9312453811
CIN-720238,Dynamic Industries Pvt Ltd,GNDIN9323Y,"Plot 205, MIDC, Bengaluru, KA",9499021569
CIN-89057,Balaji Technologies LLP,LAJRQ7750K,"Plot 596, Guindy, Bengaluru, KA",9653398043
CIN-440573,Tech Industries Pvt Ltd,DNVQE2616T,"Plot 354, GIDC, Pune, MH",9757878728
CIN-355743,Stellar Corp LLP,TFKFZ2792H,"Plot 128, Hitec City, Bengaluru, KA",9481141595
CIN-515011,Apex Industries Limited,GZJMA7033K,"Gala No. 6, Shady Complex, Pune, MH",800404319
CIN-143074,Global Technologies Pvt Ltd,LXVWD7162U,"Plot 639, Peenya, Delhi, DL",9931012358
CIN-646246,Prime Ventures Limited,YTWTW8652Z,"Plot 89, Hitec City, Bengaluru, KA",9111663434
CIN-974736,Sunrise Fabrication LLP,VHQJE1408F,"Plot 279, Phase 1, Electronic City, Chennai, TN",9253227822
CIN-767148,Global Ventures Pvt Ltd,CSAGF8053I,"Plot 163, Peenya, Delhi, DL",9453506967
CIN-831969,Apex Technologies Limited,IXUNQ2291N,"Plot 238, MIDC, Bengaluru, KA",9614005696
CIN-256447,Shree Industries Limited,RFGHN8991P,"Plot 645, GIDC, Mumbai, MH",9307300127
CIN-965362,Dynamic Logistics Limited,CVDVN0897V,"Plot 96, Peenya, Chennai, TN",9211704075
CIN-130387,Om Corp Pvt Ltd,QMQTW2663F,"Plot 90, Phase 1, Electronic City, Chennai, TN",9872650776
CIN-782685,Global Solutions Limited,OMUIT9773O,"Plot 810, Guindy, Hyderabad, TS",9609503326
CIN-370513,Sunrise Traders Limited,QUZID0896G,"Plot 750, Guindy, Bengaluru, KA",9827346599
CIN-469651,Global Enterprises Limited,LWFDY6062U,"Gala No. 48, Shady Complex, Hyderabad, TS",800803353
CIN-753329,Stellar Technologies Limited,QRVXZ0562D,"Plot 755, GIDC, Pune, MH",9308505247
CIN-876553,Acme Logistics Limited,UZYHA8641A,"Plot 588, GIDC, Chennai, TN",9242534977
CIN-289245,Stellar Corp LLP,TPSTN3489G,"Plot 24, GIDC, Delhi, DL",9392559086
CIN-571352,Stellar Enterprises Limited,IFZAG1695H,"Plot 588, MIDC, Bengaluru, KA",9393667054
CIN-537885,Apex Corp Pvt Ltd,TEJQM3971W,"Plot 945, Peenya, Ahmedabad, GJ",9620064067
CIN-253238,Acme Solutions LLP,OMMQA2263L,"Plot 39, Peenya, Ahmedabad, GJ",9691262373
CIN-410813,Om Corp Pvt Ltd,WBSQZ4501S,"Plot 635, MIDC, Bengaluru, KA",9659110288
CIN-42879,Shree Industries Limited,YBSBF9825E,"Plot 562, MIDC, Chennai, TN",9537181649
CIN-645449,Tech Industries Limited,GVUNS8081U,"Plot 309, Peenya, Delhi, DL",9669165251
CIN-421876,Dynamic Corp LLP,TGHDB1526L,"Plot 788, Okhla Ind Estate, Hyderabad, TS",9330223859
CIN-322791,Tech Enterprises LLP,WZYYG6846L,"Plot 864, Phase 1, Electronic City, Chennai, TN",9512277760
CIN-992305,Om Corp Limited,IZRFJ1072U,"Gala No. 65, Shady Complex, Ahmedabad, GJ",800868010
CIN-686815,Tech Corp LLP,HTPYC3484E,"Plot 845, Okhla Ind Estate, Mumbai, MH",9756545017
CIN-357416,Apex Corp Limited,VKWQJ9477E,"Plot 66, Okhla Ind Estate, Pune, MH",9662801614
CIN-30491,Stellar Industries Limited,UJOGC8662M,"Plot 593, Peenya, Mumbai, MH",9270897057
CIN-50186,Pioneer Corp LLP,CLFZY0758W,"Plot 331, GIDC, Ahmedabad, GJ",9617708093
CIN-879762,Acme Technologies Limited,ZFFJA6970V,"Plot 536, GIDC, Pune, MH",9431611162
CIN-580816,Stellar Ventures Pvt Ltd,QYXRG6329Y,"Plot 149, MIDC, Hyderabad, TS",9771386035
CIN-765434,Shree Industries Pvt Ltd,FDOLN4615H,"Plot 388, MIDC, Delhi, DL",9237479091
CIN-433311,Balaji Solutions Pvt Ltd,MQGKO4243U,"Plot 847, Guindy, Delhi, DL",9989496701
CIN-314433,Apex Fabrication LLP,IJZSU0052Y,"Plot 826, GIDC, Ahmedabad, GJ",9341076476
CIN-569993,Dynamic Traders LLP,OACWR8291C,"Plot 179, Phase 1, Electronic City, Chennai, TN",9663546391
CIN-59039,Tech Solutions Pvt Ltd,KODMT2694B,"Plot 725, Phase 1, Electronic City, Bengaluru, KA",9501831801
CIN-296534,Prime Ventures Pvt Ltd,ETVJR8165H,"Plot 854, MIDC, Chennai, TN",9432666029
CIN-198092,Acme Logistics LLP,IFXJL0807S,"Plot 471, Phase 1, Electronic City, Hyderabad, TS",9679055815
CIN-141599,Sunrise Corp Limited,GMZLS0170A,"Plot 630, Hitec City, Pune, MH",9761870013
CIN-601374,Stellar Ventures Pvt Ltd,QQTIK3919V,"Plot 772, Okhla Ind Estate, Bengaluru, KA",9577880271
CIN-409676,Shree Industries Pvt Ltd,EMLII6553O,"Plot 714, MIDC, Delhi, DL",9728271417
CIN-455141,Sunrise Fabrication Pvt Ltd,LZAOS8963L,"Plot 875, GIDC, Hyderabad, TS",9659130390
CIN-569976,Balaji Industries Limited,NABUO6445D,"Plot 417, Guindy, Chennai, TN",9111502529
CIN-463398,Pioneer Corp Limited,ROLBW5605I,"Plot 141, Hitec City, Hyderabad, TS",9456394695
CIN-751436,Pioneer Enterprises Pvt Ltd,IWRSY2657J,"Plot 197, Hitec City, Pune, MH",9399426681
CIN-141983,Dynamic Technologies Pvt Ltd,VTCES5233E,"Plot 254, MIDC, Ahmedabad, GJ",9218794434
CIN-160998,Stellar Solutions Pvt Ltd,GPWAE4216C,"Plot 681, Hitec City, Hyderabad, TS",9129538295
CIN-193695,Om Corp Limited,RDAFO4145L,"Plot 43, Guindy, Chennai, TN",9326156365
CIN-493460,Om Solutions LLP,HJSBS9574K,"Plot 666, Phase 1, Electronic City, Pune, MH",9504510636
CIN-777061,Acme Traders Pvt Ltd,OHMSD5620T,"Plot 308, Guindy, Delhi, DL",9202754857
CIN-341866,Sunrise Traders Limited,UWRTJ9840J,"Plot 642, GIDC, Pune, MH",9872071729
CIN-977542,Metro Technologies Limited,QWAOI7200K,"Plot 909, Okhla Ind Estate, Pune, MH",9576666025
CIN-225507,Pioneer Corp Limited,OSRMZ8949S,"Plot 348, Phase 1, Electronic City, Mumbai, MH",9609061105
CIN-320592,Sunrise Traders Limited,UTATI0994F,"Plot 75, Phase 1, Electronic City, Hyderabad, TS",9453248190
CIN-830653,Apex Enterprises Pvt Ltd,DZWAU4701L,"Plot 248, Okhla Ind Estate, Ahmedabad, GJ",9535871822
CIN-625525,Shree Solutions LLP,FSXDB1015Y,"Plot 136, Okhla Ind Estate, Hyderabad, TS",9251285378
CIN-633604,Dynamic Industries Pvt Ltd,SYVSR1723S,"Plot 114, Phase 1, Electronic City, Ahmedabad, GJ",9481725690
CIN-445001,Sunrise Logistics Limited,PTAZU2337Y,"Plot 244, Hitec City, Ahmedabad, GJ",9816586289
CIN-175122,Global Enterprises LLP,FOYRL0811R,"Plot 279, MIDC, Bengaluru, KA",9569752465
CIN-423859,Pioneer Enterprises LLP,DIKXG9932V,"Plot 33, Peenya, Hyderabad, TS",9183904917
CIN-155223,Tech Industries Pvt Ltd,POIEZ7648I,"Plot 417, Okhla Ind Estate, Ahmedabad, GJ",9244767908
CIN-502205,Balaji Ventures Pvt Ltd,LWQNB9003E,"Plot 98, Okhla Ind Estate, Delhi, DL",9429465250
CIN-69942,Om Enterprises Limited,QNZYW6221E,"Plot 921, Phase 1, Electronic City, Hyderabad, TS",9356032664
CIN-231109,Prime Corp Pvt Ltd,QYICX2083U,"Plot 599, Peenya, Delhi, DL",9198740015
CIN-482820,Shree Technologies Pvt Ltd,TMFWE3017W,"Plot 324, Okhla Ind Estate, Ahmedabad, GJ",9379235444
CIN-817378,Shree Traders Limited,DJPET1933C,"Plot 184, Okhla Ind Estate, Mumbai, MH",9351895411
CIN-126413,Pioneer Corp LLP,QGMRD5484A,"Plot 660, Phase 1, Electronic City, Bengaluru, KA",9119070085
CIN-39481,Apex Technologies Limited,DFEZP2077U,"Plot 772, MIDC, Ahmedabad, GJ",9559066631
CIN-15041,Stellar Technologies Pvt Ltd,SMHYD8054Y,"Plot 251, Hitec City, Mumbai, MH",9491851609
CIN-734804,Pioneer Technologies LLP,OFIIT7479E,"Plot 281, Guindy, Bengaluru, KA",9163059746
CIN-493509,Tech Industries Pvt Ltd,KQTLW5250F,"Plot 525, Phase 1, Electronic City, Chennai, TN",9396288295
CIN-184750,Dynamic Solutions LLP,YSITD9819P,"Plot 766, Okhla Ind Estate, Chennai, TN",9187384017
CIN-43061,Shree Industries Pvt Ltd,GUESC9414I,"Plot 123, Phase 1, Electronic City, Hyderabad, TS",9788157426
CIN-765734,Acme Logistics Limited,NCJNU6821G,"Plot 380, Phase 1, Electronic City, Hyderabad, TS",9234355972
CIN-389871,Apex Industries LLP,YGXGQ1414H,"Plot 887, Peenya, Mumbai, MH",9721504405
CIN-543923,Sunrise Technologies Limited,JYFWM5946A,"Plot 976, Phase 1, Electronic City, Delhi, DL",9386389639
CIN-661095,Sunrise Technologies LLP,QMMZL8258S,"Plot 550, Phase 1, Electronic City, Pune, MH",9659900524
CIN-854625,Acme Traders Pvt Ltd,HUKTI0997A,"Plot 709, Phase 1, Electronic City, Chennai, TN",9532039763
CIN-208048,Prime Traders Limited,KZLVH0362Q,"Plot 452, Hitec City, Bengaluru, KA",9259259198
CIN-454422,Shree Enterprises Pvt Ltd,ENERD5780V,"Plot 523, Peenya, Chennai, TN",9858721568
CIN-488967,Sunrise Industries Limited,RKXCX2261U,"Plot 516, Guindy, Delhi, DL",9536462486
CIN-47882,Acme Industries Pvt Ltd,VPELH7028E,"Plot 915, Phase 1, Electronic City, Hyderabad, TS",9938018343
CIN-700009,Global Solutions Pvt Ltd,GWEYL4561F,"Plot 546, MIDC, Ahmedabad, GJ",9931484321
CIN-210449,Apex Logistics LLP,HPUNG0810R,"Plot 724, Okhla Ind Estate, Chennai, TN",9345255432
CIN-206120,Dynamic Ventures LLP,JFNJU9844W,"Plot 897, Peenya, Mumbai, MH",9299510012
CIN-919002,Metro Traders LLP,DDXUS6244I,"Plot 296, Phase 1, Electronic City, Hyderabad, TS",9691310461
CIN-90319,Metro Traders Limited,FZETO2639W,"Plot 561, Guindy, Ahmedabad, GJ",9242146207
CIN-29234,Acme Ventures Pvt Ltd,LZXPN0322S,"Plot 182, Guindy, Ahmedabad, GJ",9849506495
CIN-62690,Om Enterprises Limited,WHHLT9861V,"Plot 156, MIDC, Pune, MH",9441786243
CIN-947628,Balaji Enterprises Limited,MPWZU5561W,"Plot 670, Peenya, Ahmedabad, GJ",9661035181
CIN-381809,Tech Enterprises Pvt Ltd,ZJUTE1636E,"Plot 382, MIDC, Mumbai, MH",9584009206
CIN-689502,Apex Fabrication Limited,EOFAZ7920V,"Plot 889, Phase 1, Electronic City, Delhi, DL",9647204883
CIN-456804,Prime Solutions LLP,BBKZV2581M,"Gala No. 57, Shady Complex, Mumbai, MH",800413627
CIN-578934,Stellar Logistics Pvt Ltd,JZKAU9726P,"Plot 957, GIDC, Bengaluru, KA",9723011659
CIN-79424,Global Fabrication LLP,WBFXL9491O,"Plot 301, Peenya, Bengaluru, KA",9392555759
CIN-45091,Apex Fabrication Pvt Ltd,YVFFC7864C,"Gala No. 9, Shady Complex, Hyderabad, TS",800721734
CIN-340423,Apex Industries Pvt Ltd,MTLVT9541X,"Plot 795, Phase 1, Electronic City, Chennai, TN",9577399488
CIN-636738,Prime Solutions Limited,IPXEW6699E,"Plot 779, Guindy, Bengaluru, KA",9339766870
CIN-881777,Metro Logistics LLP,BNLIM0522D,"Plot 323, MIDC, Bengaluru, KA",9900226065
CIN-870127,Tech Solutions LLP,CJZVG0918P,"Plot 536, Hitec City, Bengaluru, KA",9873567082
CIN-232931,Metro Enterprises Limited,HECEW5560H,"Plot 810, MIDC, Pune, MH",9448488123
CIN-555719,Metro Technologies LLP,OAUXO0236Y,"Plot 863, GIDC, Pune, MH",9805045123
CIN-522399,Prime Technologies LLP,XIUJB7507E,"Plot 750, Okhla Ind Estate, Hyderabad, TS",9205188044
CIN-673783,Balaji Solutions Pvt Ltd,WUXSG1509Z,"Plot 728, Guindy, Mumbai, MH",9542581195
CIN-454664,Tech Enterprises Pvt Ltd,HXOBL6972T,"Plot 903, Hitec City, Delhi, DL",9252083906
CIN-452685,Pioneer Fabrication Limited,UWSTZ4738F,"Plot 482, Peenya, Ahmedabad, GJ",9219675213
CIN-377955,Tech Industries LLP,XUJQM1300K,"Plot 513, Peenya, Bengaluru, KA",9968890922
CIN-718430,Balaji Corp Pvt Ltd,LINEZ8282Y,"Plot 735, GIDC, Mumbai, MH",9760763035
CIN-299838,Apex Ventures LLP,YIPAN0069I,"Plot 108, Hitec City, Mumbai, MH",9726290210
CIN-148449,Tech Logistics Limited,EGJOP1490I,"Plot 370, MIDC, Delhi, DL",9436343244
CIN-276688,Sunrise Industries LLP,HZWFE8245J,"Plot 307, Phase 1, Electronic City, Hyderabad, TS",9464040079
CIN-695996,Global Enterprises Pvt Ltd,TLXXD0858Y,"Plot 895, Peenya, Hyderabad, TS",9518948670
CIN-585113,Pioneer Traders LLP,AQZWR0611F,"Plot 690, GIDC, Bengaluru, KA",9142872574
CIN-244084,Prime Fabrication Pvt Ltd,RKBYB0008Y,"Plot 241, Peenya, Mumbai, MH",9412865029
CIN-353184,Pioneer Traders LLP,VLXHG8439Y,"Plot 160, Peenya, Hyderabad, TS",9668462659
CIN-749880,Stellar Logistics LLP,JQDSE4465Y,"Plot 508, Phase 1, Electronic City, Hyderabad, TS",9591636424
CIN-967326,Sunrise Logistics Limited,RQYOQ1243O,"Plot 349, Peenya, Chennai, TN",9601162531
CIN-824534,Stellar Traders Pvt Ltd,VKDZW9412N,"Plot 28, MIDC, Hyderabad, TS",9884561792
CIN-633562,Balaji Enterprises LLP,EAOKY0707V,"Plot 992, Guindy, Chennai, TN",9130854370
CIN-916195,Balaji Technologies Pvt Ltd,DEGPG2118O,"Plot 507, MIDC, Mumbai, MH",9628113170
CIN-361196,Metro Technologies Limited,WLZSJ3346E,"Plot 716, GIDC, Delhi, DL",9757319555
CIN-729644,Shree Technologies Limited,YRKXO9080U,"Plot 476, Hitec City, Bengaluru, KA",9614847245
CIN-149418,Stellar Fabrication Pvt Ltd,CJURN3778A,"Plot 306, Hitec City, Chennai, TN",9548785738
CIN-202730,Pioneer Fabrication LLP,NMODJ7826O,"Plot 550, MIDC, Pune, MH",9661813064
CIN-80878,Sunrise Solutions Pvt Ltd,MTQHX5518R,"Plot 107, Phase 1, Electronic City, Delhi, DL",9226734130
CIN-583260,Balaji Traders LLP,NVPSZ3209B,"Plot 529, Okhla Ind Estate, Mumbai, MH",9795154469
CIN-616592,Pioneer Corp Pvt Ltd,DZNJX0407I,"Plot 972, Guindy, Delhi, DL",9700043826
CIN-70598,Tech Ventures LLP,AOCKI6609G,"Plot 384, Phase 1, Electronic City, Hyderabad, TS",9648696282
CIN-708864,Dynamic Traders Limited,JKBUY4148T,"Plot 107, GIDC, Hyderabad, TS",9168661017
CIN-396325,Prime Corp Limited,MGVWR9746L,"Plot 882, Peenya, Chennai, TN",9254700577
CIN-43106,Prime Ventures Pvt Ltd,UHHPN5190J,"Plot 742, Phase 1, Electronic City, Hyderabad, TS",9514784415
CIN-702189,Pioneer Enterprises LLP,VBITH9712M,"Plot 146, Peenya, Ahmedabad, GJ",9482781871
CIN-111399,Sunrise Traders Limited,IQSHX8568L,"Plot 334, Okhla Ind Estate, Pune, MH",9151100894
CIN-273553,Global Ventures LLP,IKHQN2452G,"Plot 268, Phase 1, Electronic City, Mumbai, MH",9186101831
CIN-304697,Tech Fabrication Limited,DEPLN6817N,"Plot 635, GIDC, Ahmedabad, GJ",9827051148
CIN-938857,Global Enterprises LLP,SZIOC3365I,"Plot 793, Guindy, Delhi, DL",9797206767
CIN-513610,Tech Ventures LLP,IIOBM5290C,"Plot 747, Hitec City, Ahmedabad, GJ",9321355261
CIN-855130,Pioneer Solutions Pvt Ltd,UAUEO9705U,"Plot 594, Peenya, Delhi, DL",9543191547
CIN-134678,Apex Fabrication Pvt Ltd,PKMTI1008Y,"Plot 948, Phase 1, Electronic City, Pune, MH",9286009232
CIN-853435,Pioneer Logistics Pvt Ltd,IYWIS2947X,"Plot 605, GIDC, Chennai, TN",9276379638
CIN-331605,Om Enterprises Pvt Ltd,FQJXJ8324L,"Plot 359, Hitec City, Delhi, DL",9109577081
CIN-772311,Apex Technologies Pvt Ltd,ODXFC1059J,"Plot 615, Guindy, Hyderabad, TS",9624074132
CIN-202023,Tech Traders Pvt Ltd,YDZUB2185B,"Plot 161, Guindy, Ahmedabad, GJ",9578903903
CIN-844248,Prime Logistics Pvt Ltd,VGZZL7148R,"Plot 225, Okhla Ind Estate, Chennai, TN",9756482526
CIN-290993,Prime Industries LLP,YJBZQ6158C,"Plot 201, MIDC, Mumbai, MH",9520448064
CIN-241443,Acme Technologies LLP,QNDWL1768A,"Plot 443, GIDC, Hyderabad, TS",9985475311
CIN-820776,Prime Logistics Limited,MCGKT7308B,"Plot 485, Guindy, Chennai, TN",9298521763
CIN-609650,Pioneer Industries LLP,UOEBU4940P,"Plot 564, Hitec City, Delhi, DL",9550794832
CIN-179872,Global Enterprises Pvt Ltd,XVNBD9622I,"Plot 350, Hitec City, Bengaluru, KA",9966443872
CIN-601293,Global Technologies LLP,FDHDT7314A,"Plot 862, Phase 1, Electronic City, Bengaluru, KA",9241038905
CIN-781864,Dynamic Solutions Pvt Ltd,HJASS6441R,"Plot 663, Hitec City, Chennai, TN",9861782040
CIN-989781,Global Technologies Limited,BHOHD0585B,"Plot 715, Guindy, Delhi, DL",9765297479
CIN-36800,Acme Logistics LLP,WDDHZ4844E,"Plot 46, Phase 1, Electronic City, Ahmedabad, GJ",9766864819
CIN-16459,Metro Technologies LLP,FUNHD0897R,"Plot 131, Peenya, Chennai, TN",9243407338
CIN-129896,Pioneer Solutions LLP,ZGEBD9123E,"Plot 880, Peenya, Bengaluru, KA",9226995091
CIN-822242,Stellar Logistics Limited,XLVNO2508B,"Plot 135, Phase 1, Electronic City, Delhi, DL",9477418786
CIN-331868,Shree Traders LLP,FBAWA9750B,"Plot 860, Peenya, Ahmedabad, GJ",9846404480
CIN-589986,Shree Ventures Pvt Ltd,MMTJQ1464J,"Plot 100, GIDC, Pune, MH",9666484811
CIN-904043,Shree Enterprises Pvt Ltd,KWTAG8385B,"Plot 626, Peenya, Hyderabad, TS",9877135325
CIN-944682,Sunrise Traders Pvt Ltd,KUDCT1996C,"Gala No. 61, Shady Complex, Pune, MH",800942817
CIN-701590,Om Ventures Limited,TBFMA4623Q,"Plot 345, GIDC, Ahmedabad, GJ",9578334343
CIN-773071,Acme Industries LLP,KDRPE7431V,"Plot 904, Peenya, Mumbai, MH",9372706505
CIN-785206,Metro Traders Pvt Ltd,UZXPM2504O,"Plot 40, MIDC, Hyderabad, TS",9378079235
CIN-252731,Pioneer Corp LLP,RAEPW6398G,"Plot 465, GIDC, Ahmedabad, GJ",9545664475
CIN-228786,Tech Corp LLP,DGSIE9197F,"Plot 229, Okhla Ind Estate, Pune, MH",9160448093
CIN-374643,Dynamic Enterprises Limited,MQVID4994K,"Plot 695, Guindy, Ahmedabad, GJ",9635109792
CIN-29014,Balaji Logistics Limited,UAVRM6379L,"Plot 554, Peenya, Ahmedabad, GJ",9368722593
CIN-402786,Tech Ventures Pvt Ltd,NZTHT4164K,"Plot 277, Hitec City, Ahmedabad, GJ",9436403438
CIN-314961,Balaji Industries LLP,FJSQL3016Z,"Plot 151, Phase 1, Electronic City, Bengaluru, KA",9362916888
CIN-558538,Shree Technologies LLP,DGGBB6267S,"Plot 161, Peenya, Pune, MH",9898308776
CIN-940951,Apex Traders LLP,HIPUQ0611W,"Plot 295, Phase 1, Electronic City, Pune, MH",9930434442
CIN-385699,Pioneer Traders Pvt Ltd,KBXSV2384Z,"Plot 531, Hitec City, Pune, MH",9992815660
CIN-969503,Global Ventures Limited,QUBSL7248V,"Plot 549, Peenya, Chennai, TN",9497072876
CIN-116116,Tech Corp Pvt Ltd,ZVNPG3230G,"Plot 101, Guindy, Delhi, DL",9964574677
CIN-205625,Shree Ventures Limited,FGATQ5677N,"Plot 840, Peenya, Hyderabad, TS",9770316153
CIN-332632,Acme Traders Pvt Ltd,UOSCU4852C,"Plot 215, Peenya, Delhi, DL",9548712491
CIN-858401,Balaji Corp LLP,AVXRI9521B,"Plot 240, Phase 1, Electronic City, Chennai, TN",9411456574
CIN-183680,Metro Corp Limited,ODQDH3534F,"Plot 267, Hitec City, Chennai, TN",9825550625
CIN-736785,Metro Fabrication LLP,WWEVL2001N,"Plot 755, MIDC, Chennai, TN",9672703275
CIN-788308,Sunrise Traders LLP,UDUCD5003Q,"Plot 143, MIDC, Ahmedabad, GJ",9903076702
CIN-106053,Prime Industries LLP,IUGAR8848R,"Plot 13, MIDC, Hyderabad, TS",9700755860
CIN-448429,Global Enterprises Pvt Ltd,HBFAN1848U,"Plot 252, Guindy, Delhi, DL",9926683758
CIN-54580,Shree Enterprises Limited,VCILQ3479G,"Plot 774, Peenya, Delhi, DL",9584155998
CIN-650461,Metro Fabrication Pvt Ltd,LZLKA0038U,"Plot 427, MIDC, Ahmedabad, GJ",9572325464
CIN-568066,Balaji Traders Limited,WUHLA1849W,"Plot 623, MIDC, Mumbai, MH",9943581724
CIN-896594,Balaji Fabrication LLP,SNMKL2447W,"Plot 43, Guindy, Chennai, TN",9134273644
CIN-792207,Shree Solutions Pvt Ltd,BXFCS4495R,"Gala No. 10, Shady Complex, Pune, MH",800416060
CIN-734383,Acme Enterprises Pvt Ltd,MEVUC1770I,"Plot 302, MIDC, Hyderabad, TS",9414878040
CIN-102825,Om Traders LLP,FLGGG7614P,"Plot 341, Okhla Ind Estate, Ahmedabad, GJ",9385232843
CIN-257859,Prime Ventures Pvt Ltd,FDCJF2416Y,"Plot 929, Okhla Ind Estate, Mumbai, MH",9934474970
CIN-403098,Shree Solutions Pvt Ltd,PFFAV2709C,"Plot 280, Hitec City, Hyderabad, TS",9922122358
CIN-436305,Sunrise Enterprises Pvt Ltd,CAONC9441H,"Gala No. 9, Shady Complex, Hyderabad, TS",800721734
CIN-359719,Balaji Solutions Limited,GPEWQ6185J,"Plot 481, Phase 1, Electronic City, Chennai, TN",9441614047
CIN-248715,Prime Industries Limited,WLQYP6691G,"Plot 674, Phase 1, Electronic City, Hyderabad, TS",9771461603
CIN-701207,Stellar Logistics LLP,AWRPX2239A,"Plot 135, Hitec City, Hyderabad, TS",9725096007
CIN-517595,Global Solutions Limited,HJRRZ4867B,"Plot 352, Guindy, Hyderabad, TS",9325027165
CIN-43339,Dynamic Ventures LLP,WSVPD1659R,"Plot 263, Okhla Ind Estate, Pune, MH",9281703860
CIN-699727,Om Traders LLP,HCJGY4736L,"Plot 858, Guindy, Chennai, TN",9766375473
CIN-239090,Dynamic Technologies LLP,HCKAW0056W,"Plot 358, Peenya, Chennai, TN",9585148871
